Ciudad,Altitud,Año,Mes,Día,T.Max,T.Min,T.media,Dir.Viento,Vel.Viento,Precipitación,Sol,Presión.máx,Presión.min
Palma de Mallorca,3,1990,10,27,21.0,15.0,18.0,40,1.1,0.0,6.5,1016.2,1011.9
Palma de Mallorca,8,1990,10,28,19.4,10.2,14.8,270,4.2,0.0,2.0,1013.8,1001.6
Palma de Mallorca,3,1990,10,28,20.6,13.8,17.2,210,2.2,0.0,2.5,1014.0,1003.5
Palma de Mallorca,8,1990,10,29,25.0,17.6,21.3,260,5.6,0.0,8.6,1003.9,1001.1
Palma de Mallorca,3,1990,10,29,25.0,18.6,21.8,200,3.6,0.0,9.6,1005.4,1002.5
Palma de Mallorca,8,1990,10,30,23.4,15.6,19.5,240,5.0,0.0,9.3,1008.7,1003.5
Palma de Mallorca,3,1990,10,30,25.6,19.4,22.5,280,2.5,0.0,9.8,1009.2,1004.9
Palma de Mallorca,8,1990,10,31,22.4,14.4,18.4,240,4.2,0.2,9.3,1009.1,1006.7
Palma de Mallorca,3,1990,10,31,23.0,17.8,20.4,210,1.7,0.0,9.5,1010.2,1007.4
Palma de Mallorca,8,1990,11,1,19.0,7.4,13.2,320,3.3,0.0,9.4,1017.6,1009.1
Palma de Mallorca,3,1990,11,1,19.8,12.2,16.0,340,2.5,0.0,9.5,1018.6,1010.2
Palma de Mallorca,8,1990,11,2,20.4,6.4,13.4,240,2.5,0.0,8.3,1017.6,1011.5
Palma de Mallorca,3,1990,11,2,21.0,11.8,16.4,220,1.1,0.0,7.8,1018.4,1011.8
Palma de Mallorca,8,1990,11,3,20.0,4.8,12.4,330,1.9,0.0,9.1,1011.6,1008.1
Palma de Mallorca,3,1990,11,3,20.4,11.4,15.9,330,0.3,0.0,7.9,1012.9,1009.0
Palma de Mallorca,8,1990,11,4,16.0,6.0,11.0,60,3.1,1.0,8.3,1017.5,1011.3
Palma de Mallorca,3,1990,11,4,15.8,11.4,13.6,90,2.2,0.0,8.4,1017.6,1011.5
Palma de Mallorca,8,1990,11,5,19.8,3.8,11.8,90,1.7,0.0,9.6,1019.5,1017.3
Palma de Mallorca,3,1990,11,5,17.6,10.0,13.8,350,0.6,0.0,9.1,1019.2,1017.6
Palma de Mallorca,8,1990,11,6,18.0,7.8,12.9,110,1.9,0.0,2.3,1022.2,1018.1
Palma de Mallorca,3,1990,11,6,18.2,13.0,15.6,90,1.4,0.0,2.4,1022.6,1018.4
Palma de Mallorca,8,1990,11,7,19.0,7.2,13.1,90,3.1,0.2,7.0,1023.2,1021.3
Palma de Mallorca,3,1990,11,7,19.0,13.0,16.0,90,2.2,0.0,7.0,1023.4,1021.6
Palma de Mallorca,8,1990,11,8,19.6,10.0,14.8,120,1.4,13.4,1.7,1021.3,1018.9
Palma de Mallorca,3,1990,11,8,20.6,14.2,17.4,70,0.3,22.8,3.5,1021.6,1019.2
Palma de Mallorca,8,1990,11,9,17.6,15.4,16.5,50,2.5,31.7,0.0,1019.5,1016.8
Palma de Mallorca,3,1990,11,9,18.4,16.6,17.5,70,2.2,13.5,0.2,1019.5,1016.6
Palma de Mallorca,8,1990,11,10,19.5,14.4,17.0,60,0.6,9.2,0.3,1019.5,1016.2
Palma de Mallorca,3,1990,11,10,19.6,15.4,17.5,30,0.6,10.4,0.6,1019.5,1016.2
Palma de Mallorca,8,1990,11,11,19.0,11.2,15.1,40,5.8,0.7,4.3,1024.9,1017.2
Palma de Mallorca,3,1990,11,11,19.6,14.0,16.8,70,2.5,0.0,6.1,1025.0,1017.4
Palma de Mallorca,8,1990,11,12,20.4,8.0,14.2,70,1.9,0.0,5.1,1024.9,1021.4
Palma de Mallorca,3,1990,11,12,19.8,12.2,16.0,20,1.4,0.0,5.0,1025.1,1021.5
Palma de Mallorca,8,1990,11,13,19.0,6.6,12.8,240,1.7,0.0,8.9,1026.1,1023.8
Palma de Mallorca,3,1990,11,13,19.4,11.6,15.5,250,0.6,0.0,8.7,1026.3,1024.0
Palma de Mallorca,8,1990,11,14,20.0,7.6,13.8,290,0.0,0.0,5.8,1024.6,1021.7
Palma de Mallorca,3,1990,11,14,20.4,12.6,16.5,340,0.6,0.0,5.0,1025.1,1022.2
Palma de Mallorca,8,1990,11,15,20.0,8.0,14.0,320,2.5,0.0,8.7,1024.6,1021.1
Palma de Mallorca,3,1990,11,15,20.4,12.6,16.5,360,0.3,0.0,8.9,1024.5,1020.9
Palma de Mallorca,8,1990,11,16,19.2,4.8,12.0,260,5.0,0.0,9.2,1025.7,1020.9
Palma de Mallorca,3,1990,11,16,20.0,11.8,15.9,20,5.8,0.0,9.1,1026.3,1021.7
Palma de Mallorca,8,1990,11,17,22.0,7.0,14.5,310,2.5,0.0,9.3,1025.7,1023.5
Palma de Mallorca,3,1990,11,17,23.0,15.0,19.0,250,0.3,0.0,8.7,1026.4,1023.8
Palma de Mallorca,8,1990,11,18,21.4,7.8,14.6,60,1.4,0.0,8.0,1024.7,1021.1
Palma de Mallorca,3,1990,11,18,22.2,13.6,17.9,60,0.8,0.0,6.7,1024.3,1021.4
Palma de Mallorca,8,1990,11,19,19.2,6.4,12.8,330,2.8,0.0,9.5,1021.1,1015.0
Palma de Mallorca,3,1990,11,19,21.0,12.8,16.9,350,1.1,0.0,9.2,1021.4,1016.1
Palma de Mallorca,8,1990,11,20,20.0,6.2,13.1,220,3.6,0.0,6.3,1015.0,1006.4
Palma de Mallorca,3,1990,11,20,20.6,12.0,16.3,210,1.4,0.0,7.3,1016.1,1007.7
Palma de Mallorca,8,1990,11,21,19.0,8.4,13.7,250,2.2,2.3,3.0,1006.7,1004.1
Palma de Mallorca,3,1990,11,21,19.8,12.8,16.3,250,0.3,1.6,3.9,1007.7,1004.0
Palma de Mallorca,8,1990,11,22,15.2,4.0,9.6,310,2.5,0.0,3.7,1013.3,1005.5
Palma de Mallorca,3,1990,11,22,16.0,11.4,13.7,340,1.1,0.0,4.7,1013.6,1006.2
Palma de Mallorca,8,1990,11,23,15.0,3.6,9.3,260,2.8,0.0,7.3,1014.4,1008.2
Palma de Mallorca,3,1990,11,23,15.0,10.0,12.5,280,1.1,0.0,7.1,1015.5,1011.5
Palma de Mallorca,8,1990,11,24,17.4,4.8,11.1,220,7.8,5.7,6.1,1008.3,996.6
Palma de Mallorca,3,1990,11,24,18.0,13.3,15.6,330,4.4,6.2,5.6,1011.5,997.4
Palma de Mallorca,8,1990,11,25,16.8,9.4,13.1,220,8.9,0.0,3.5,1002.1,995.1
Palma de Mallorca,3,1990,11,25,17.8,12.4,15.1,270,3.3,0.0,2.8,1002.4,995.4
Palma de Mallorca,8,1990,11,26,15.8,5.0,10.4,260,4.7,0.0,7.2,1003.8,1001.8
Palma de Mallorca,3,1990,11,26,16.6,9.7,13.2,330,1.1,0.0,6.9,1004.5,1002.4
Palma de Mallorca,8,1990,11,27,15.8,1.4,8.6,260,2.8,0.0,8.5,1009.7,1003.2
Palma de Mallorca,3,1990,11,27,16.0,9.0,12.5,330,1.1,0.0,8.3,1010.7,1004.2
Palma de Mallorca,8,1990,11,28,10.2,2.0,6.1,260,1.1,17.5,0.3,1012.5,1004.2
Palma de Mallorca,3,1990,11,28,11.8,7.0,9.4,220,0.8,26.2,0.0,1013.0,1010.1
Palma de Mallorca,8,1990,11,29,11.2,3.4,7.3,60,2.5,0.0,1.2,1014.7,1011.8
Palma de Mallorca,3,1990,11,29,12.4,7.0,9.7,340,1.1,0.6,2.3,1015.9,1012.5
Palma de Mallorca,8,1990,11,30,13.0,1.0,7.0,310,1.4,0.0,2.8,1015.0,1013.0
Palma de Mallorca,3,1990,11,30,14.0,6.4,10.2,330,0.3,0.0,2.5,1015.7,1013.6
Palma de Mallorca,8,1990,12,1,12.0,-0.4,5.8,70,6.1,0.0,3.8,1023.6,1013.8
Palma de Mallorca,3,1990,12,1,12.4,7.4,9.9,90,3.1,0.0,4.8,1023.9,1014.5
Palma de Mallorca,8,1990,12,2,12.0,2.2,7.1,50,0.8,0.0,5.6,1026.5,1023.6
Palma de Mallorca,3,1990,12,2,12.2,6.6,9.4,90,0.3,0.0,3.4,1026.9,1023.9
Palma de Mallorca,8,1990,12,3,15.4,-0.4,7.5,330,2.8,0.0,4.7,1024.5,1018.9
Palma de Mallorca,3,1990,12,3,16.5,5.6,11.0,340,1.4,0.0,3.6,1024.9,1019.5
Palma de Mallorca,8,1990,12,4,15.0,1.0,8.0,240,0.8,0.0,9.4,1023.4,1021.0
Palma de Mallorca,3,1990,12,4,15.0,7.4,11.2,200,0.0,0.0,7.3,1024.0,1021.1
Palma de Mallorca,8,1990,12,5,16.0,-0.4,7.8,330,2.5,0.0,9.0,1021.0,1016.1
Palma de Mallorca,3,1990,12,5,16.6,7.0,11.8,350,0.6,0.0,8.1,1021.1,1017.2
Palma de Mallorca,8,1990,12,6,14.6,1.0,7.8,80,2.5,0.0,8.3,1022.7,1019.6
Palma de Mallorca,3,1990,12,6,15.2,8.2,11.7,160,0.6,0.0,7.8,1023.0,1020.1
Palma de Mallorca,8,1990,12,7,14.0,1.6,7.8,240,2.5,0.0,0.1,1021.8,1013.6
Palma de Mallorca,3,1990,12,7,14.4,8.4,11.4,220,0.8,0.0,0.3,1022.2,1014.2
Palma de Mallorca,8,1990,12,8,16.8,8.0,12.4,230,6.9,2.9,5.0,1013.6,997.6
Palma de Mallorca,3,1990,12,8,17.2,12.0,14.6,220,3.9,1.9,5.1,1014.2,997.8
Palma de Mallorca,8,1990,12,9,15.4,4.8,10.1,300,5.6,3.3,5.5,1001.5,994.1
Palma de Mallorca,3,1990,12,9,15.2,7.2,11.2,330,2.5,3.3,5.2,1002.9,996.6
Palma de Mallorca,8,1990,12,10,13.0,7.0,10.0,260,8.9,1.9,5.3,1002.6,1000.4
Palma de Mallorca,3,1990,12,10,13.4,8.8,11.1,210,2.8,3.2,5.3,1003.8,1000.3
Palma de Mallorca,8,1990,12,11,11.8,0.8,6.3,30,2.8,1.9,1.2,1011.1,1000.3
Palma de Mallorca,3,1990,12,11,13.4,7.8,10.6,50,1.1,7.4,1.6,1011.9,1000.9
Palma de Mallorca,8,1990,12,12,14.5,1.6,8.0,270,3.9,0.0,2.6,1016.1,1006.7
Palma de Mallorca,3,1990,12,12,14.8,6.0,10.4,350,0.0,0.0,3.1,1016.3,1007.7
Palma de Mallorca,8,1990,12,13,14.4,7.6,11.0,340,3.1,0.0,7.6,1013.7,1006.7
Palma de Mallorca,3,1990,12,13,14.6,11.0,12.8,340,1.4,0.0,6.7,1014.4,1007.9
Palma de Mallorca,8,1990,12,14,12.0,1.0,6.5,60,2.8,0.0,7.0,1017.7,1013.0
Palma de Mallorca,3,1990,12,14,12.4,5.8,9.1,110,1.9,0.0,7.0,1018.3,1014.2
Palma de Mallorca,8,1990,12,15,13.4,-2.0,5.7,250,3.6,0.0,7.5,1018.3,1016.3
Palma de Mallorca,3,1990,12,15,14.4,4.4,9.4,240,1.4,0.0,7.6,1018.9,1016.5
Palma de Mallorca,8,1990,12,16,13.4,0.4,6.9,60,5.6,0.0,8.7,1019.7,1016.6
Palma de Mallorca,3,1990,12,16,12.2,7.0,9.6,90,2.2,0.0,8.0,1020.2,1017.2
Palma de Mallorca,8,1990,12,17,13.4,1.4,7.4,40,5.6,0.0,6.3,1019.5,1016.3
Palma de Mallorca,3,1990,12,17,13.8,6.8,10.3,40,1.4,0.0,6.3,1020.1,1017.4
Palma de Mallorca,8,1990,12,18,14.6,0.4,7.5,80,1.7,0.0,4.5,1017.3,1015.3
Palma de Mallorca,3,1990,12,18,14.0,7.0,10.5,90,0.6,0.0,3.0,1017.5,1016.5
Palma de Mallorca,8,1990,12,19,14.5,3.2,8.8,60,1.9,0.2,5.0,1021.9,1017.0
Palma de Mallorca,3,1990,12,19,15.6,8.6,12.1,70,1.1,0.0,6.8,1022.4,1017.1
Palma de Mallorca,8,1990,12,20,10.8,0.8,5.8,50,7.8,0.0,6.0,1025.7,1021.9
Palma de Mallorca,3,1990,12,20,11.4,6.4,8.9,90,3.9,0.0,5.8,1025.9,1021.6
Palma de Mallorca,8,1990,12,21,12.6,-1.4,5.6,60,0.0,0.0,8.2,1026.0,1024.0
Palma de Mallorca,3,1990,12,21,12.4,4.6,8.5,40,0.8,0.0,8.0,1026.7,1024.1
Palma de Mallorca,8,1990,12,22,12.4,0.0,6.2,330,0.8,0.0,1.3,1024.6,1021.7
Palma de Mallorca,3,1990,12,22,13.2,5.8,9.5,20,0.3,0.0,0.6,1024.1,1021.9
Palma de Mallorca,8,1990,12,23,14.8,4.6,9.7,70,3.3,1.8,3.4,1021.7,1015.3
Palma de Mallorca,3,1990,12,23,15.4,6.8,11.1,30,1.1,0.4,3.3,1021.9,1015.8
Palma de Mallorca,8,1990,12,24,13.8,5.8,9.8,330,1.9,0.0,0.7,1020.6,1014.0
Palma de Mallorca,3,1990,12,24,14.1,10.0,12.0,360,1.9,0.0,0.6,1021.0,1014.0
Palma de Mallorca,8,1990,12,25,15.0,1.2,8.1,240,2.8,0.0,7.3,1022.5,1017.8
Palma de Mallorca,3,1990,12,25,16.2,6.0,11.1,250,0.8,0.0,7.5,1023.3,1018.3
Palma de Mallorca,8,1990,12,26,15.2,5.0,10.1,320,1.1,1.6,3.8,1020.7,1016.2
Palma de Mallorca,3,1990,12,26,16.4,10.0,13.2,210,0.6,0.8,3.8,1021.1,1017.0
Palma de Mallorca,8,1990,12,27,16.2,5.2,10.7,230,2.5,0.2,1.2,1021.1,1017.3
Palma de Mallorca,3,1990,12,27,17.6,9.4,13.5,40,0.8,0.0,2.8,1022.2,1017.7
Palma de Mallorca,8,1990,12,28,16.4,7.0,11.7,220,1.1,0.0,7.2,1025.5,1021.1
Palma de Mallorca,3,1990,12,28,16.0,9.6,12.8,200,0.6,0.0,6.8,1026.2,1022.2
Palma de Mallorca,8,1990,12,29,15.8,6.8,11.3,230,2.5,0.0,1.0,1026.0,1024.6
Palma de Mallorca,3,1990,12,29,16.4,10.2,13.3,240,0.8,0.0,2.5,1027.4,1025.0
Palma de Mallorca,8,1990,12,30,17.4,10.6,14.0,220,2.2,0.0,6.1,1026.7,1024.6
Palma de Mallorca,3,1990,12,30,17.2,13.2,15.2,200,0.6,0.0,7.1,1027.0,1025.0
Palma de Mallorca,8,1990,12,31,15.6,12.0,13.8,240,2.5,0.0,0.0,1025.8,1021.4
Palma de Mallorca,3,1990,12,31,15.8,12.6,14.2,250,0.3,0.0,0.0,1025.6,1022.3
Palma de Mallorca,3,2000,1,1,15.6,6.6,11.1,20,0.8,0.0,8.9,1028.2,1025.0
Palma de Mallorca,3,2000,1,2,15.8,6.8,11.3,40,1.1,0.0,8.0,1028.3,1025.9
Palma de Mallorca,3,2000,1,3,16.6,9.2,12.9,70,0.8,0.0,8.1,1029.8,1027.9
Palma de Mallorca,3,2000,1,4,16.0,8.0,12.0,200,0.0,0.0,7.4,1029.5,1026.6
Palma de Mallorca,3,2000,1,5,15.6,7.2,11.4,210,0.6,0.0,6.1,1027.2,1022.7
Palma de Mallorca,3,2000,1,6,15.6,7.6,11.6,190,1.1,0.0,6.7,1025.8,1022.3
Palma de Mallorca,3,2000,1,7,15.0,6.0,10.5,340,0.8,0.0,8.7,1026.8,1023.4
Palma de Mallorca,3,2000,1,8,16.0,8.2,12.1,340,0.3,0.0,5.5,1025.1,1022.8
Palma de Mallorca,3,2000,1,9,15.0,9.4,12.2,320,1.1,7.0,4.0,1023.1,1020.4
Palma de Mallorca,3,2000,1,10,13.0,9.8,11.4,30,2.8,0.2,3.7,1027.4,1022.7
Palma de Mallorca,3,2000,1,11,14.0,8.4,11.2,40,4.4,0.2,6.0,1031.5,1027.1
Palma de Mallorca,3,2000,1,12,15.0,6.6,10.8,270,0.0,1.4,4.9,1030.2,1024.2
Palma de Mallorca,3,2000,1,13,13.6,5.6,9.6,50,0.3,0.0,6.1,1024.2,1016.9
Palma de Mallorca,3,2000,1,14,14.2,5.6,9.9,160,1.9,11.5,8.7,1016.9,1012.2
Palma de Mallorca,3,2000,1,15,12.4,8.6,10.5,340,0.8,3.2,0.8,1021.4,1014.2
Palma de Mallorca,3,2000,1,16,14.0,7.2,10.6,70,0.8,0.0,6.0,1024.8,1021.4
Palma de Mallorca,3,2000,1,17,13.2,6.5,9.8,10,0.8,0.0,5.2,1026.2,1023.5
Palma de Mallorca,3,2000,1,18,16.8,5.6,11.2,130,0.8,0.0,9.1,1023.5,1013.4
Palma de Mallorca,3,2000,1,19,13.6,7.2,10.4,30,2.8,0.0,6.3,1023.5,1013.4
Palma de Mallorca,3,2000,1,20,13.0,6.4,9.7,40,3.9,0.0,8.8,1027.8,1023.5
Palma de Mallorca,3,2000,1,21,14.6,4.6,9.6,40,0.8,0.0,7.8,1027.8,1021.8
Palma de Mallorca,3,2000,1,22,14.8,4.6,9.7,200,1.1,0.0,8.2,1021.8,1015.4
Palma de Mallorca,3,2000,1,23,14.2,5.0,9.6,330,1.4,0.0,8.5,1016.2,1013.3
Palma de Mallorca,3,2000,1,24,10.0,4.6,7.3,40,1.1,5.8,0.8,1017.5,1015.8
Palma de Mallorca,3,2000,1,25,10.2,6.0,8.1,20,2.8,0.6,0.3,1019.9,1015.0
Palma de Mallorca,3,2000,1,26,14.8,5.8,10.3,320,1.1,0.0,8.3,1028.3,1019.4
Palma de Mallorca,3,2000,1,27,16.6,8.6,12.6,20,0.3,0.0,9.1,1029.8,1026.7
Palma de Mallorca,3,2000,1,28,16.5,9.6,13.0,40,1.7,0.0,8.5,1027.0,1021.5
Palma de Mallorca,3,2000,1,29,15.6,7.0,11.3,240,0.3,0.0,8.5,1028.8,1024.7
Palma de Mallorca,3,2000,1,30,18.2,8.9,13.6,10,1.4,0.0,9.2,1030.6,1028.0
Palma de Mallorca,3,2000,1,31,15.7,6.9,11.3,240,1.4,0.0,6.3,1031.2,1028.4
Palma de Mallorca,3,2000,2,1,18.6,8.0,13.3,240,1.1,0.0,8.0,1028.4,1024.7
Palma de Mallorca,3,2000,2,2,21.2,14.2,17.7,340,1.1,0.0,9.1,1024.7,1022.6
Palma de Mallorca,3,2000,2,3,20.0,10.4,15.2,20,0.8,0.0,9.1,1031.8,1023.9
Palma de Mallorca,3,2000,2,4,18.2,7.2,12.7,320,1.7,0.0,9.4,1035.4,1031.8
Palma de Mallorca,3,2000,2,5,14.6,7.8,11.2,180,1.7,0.0,8.3,1035.4,1032.0
Palma de Mallorca,3,2000,2,6,15.8,8.0,11.9,200,0.3,0.0,6.6,1032.0,1027.2
Palma de Mallorca,3,2000,2,7,18.5,7.5,13.0,280,0.6,0.0,8.2,1029.9,1027.0
Palma de Mallorca,3,2000,2,8,18.0,10.0,14.0,190,1.1,0.0,9.4,1028.8,1025.0
Palma de Mallorca,3,2000,2,9,17.6,10.4,14.0,50,1.1,0.0,4.6,1030.6,1024.2
Palma de Mallorca,3,2000,2,10,19.4,8.4,13.9,20,1.9,0.0,9.3,1030.6,1024.4
Palma de Mallorca,3,2000,2,11,19.5,7.0,13.2,200,0.0,0.0,8.5,1024.4,1023.4
Palma de Mallorca,3,2000,2,12,12.8,6.8,9.8,60,2.2,1.9,0.6,1029.5,1023.8
Palma de Mallorca,3,2000,2,13,15.7,6.8,11.2,240,1.4,0.0,7.0,1029.5,1024.6
Palma de Mallorca,3,2000,2,14,17.0,9.0,13.0,220,0.0,0.0,7.7,1025.5,1022.6
Palma de Mallorca,3,2000,2,15,18.7,9.0,13.8,200,1.4,0.0,9.6,1026.3,1022.4
Palma de Mallorca,3,2000,2,16,19.5,9.2,14.4,290,2.2,0.0,8.9,1022.4,1016.2
Palma de Mallorca,3,2000,2,17,19.0,12.0,15.5,50,1.9,0.0,6.8,1021.4,1014.1
Palma de Mallorca,3,2000,2,18,16.4,10.6,13.5,230,2.2,0.0,8.0,1023.9,1021.1
Palma de Mallorca,3,2000,2,19,22.8,9.4,16.1,120,1.1,0.0,9.8,1021.1,1015.9
Palma de Mallorca,3,2000,2,20,15.5,11.2,13.4,320,2.5,0.1,2.7,1025.2,1018.2
Palma de Mallorca,3,2000,2,21,14.5,9.0,11.8,200,0.6,0.0,3.3,1026.6,1023.9
Palma de Mallorca,3,2000,2,22,15.2,7.4,11.3,220,1.4,0.7,2.9,1025.1,1020.8
Palma de Mallorca,3,2000,2,23,15.9,8.0,12.0,40,2.2,0.0,7.8,1028.2,1022.2
Palma de Mallorca,3,2000,2,24,18.2,6.1,12.2,250,1.1,0.0,10.1,1032.2,1028.2
Palma de Mallorca,3,2000,2,25,17.2,8.0,12.6,210,0.8,0.0,9.8,1032.4,1030.3
Palma de Mallorca,3,2000,2,26,19.0,7.6,13.3,200,1.4,0.0,9.9,1030.6,1027.8
Palma de Mallorca,3,2000,2,27,19.0,9.2,14.1,230,1.4,0.0,9.8,1028.4,1026.6
Palma de Mallorca,3,2000,2,28,17.6,8.4,13.0,200,1.1,0.0,7.4,1027.6,1024.2
Palma de Mallorca,3,2000,2,29,17.4,13.0,15.2,0,,0.0,8.3,1027.9,1022.4
Palma de Mallorca,3,2000,3,1,21.0,13.0,17.0,310,1.7,0.0,8.9,1022.4,1015.0
Palma de Mallorca,3,2000,3,2,17.0,8.8,12.9,330,3.9,0.0,9.6,1027.8,1020.7
Palma de Mallorca,3,2000,3,3,16.2,7.2,11.7,190,1.4,0.0,9.4,1027.8,1021.9
Palma de Mallorca,3,2000,3,4,16.5,9.1,12.8,180,1.1,0.0,9.4,1024.3,1020.2
Palma de Mallorca,3,2000,3,5,18.0,11.0,14.5,220,2.2,0.0,7.8,1030.6,1024.3
Palma de Mallorca,3,2000,3,6,17.0,7.4,12.2,200,1.7,0.0,9.5,1031.6,1029.0
Palma de Mallorca,3,2000,3,7,17.0,8.0,12.5,200,1.9,0.0,7.0,1030.3,1027.2
Palma de Mallorca,3,2000,3,8,17.0,8.0,12.5,210,1.4,0.0,10.0,1031.6,1028.7
Palma de Mallorca,3,2000,3,9,19.8,8.0,13.9,210,1.7,0.0,9.4,1030.6,1026.2
Palma de Mallorca,3,2000,3,10,18.2,10.0,14.1,190,1.4,0.0,9.5,1026.4,1023.4
Palma de Mallorca,3,2000,3,11,19.5,9.0,14.2,220,1.7,0.0,10.0,1023.9,1018.7
Palma de Mallorca,3,2000,3,12,24.2,10.5,17.4,200,0.6,0.0,8.0,1018.7,1013.5
Palma de Mallorca,3,2000,3,13,19.4,11.8,15.6,40,1.1,0.0,6.3,1021.4,1017.8
Palma de Mallorca,3,2000,3,14,16.8,12.7,14.8,40,3.3,4.0,0.0,1023.4,1018.6
Palma de Mallorca,3,2000,3,15,22.6,12.4,17.5,340,1.9,0.0,8.6,1023.1,1018.6
Palma de Mallorca,3,2000,3,16,17.0,9.5,13.2,40,2.2,0.0,5.4,1024.4,1021.8
Palma de Mallorca,3,2000,3,17,19.6,7.4,13.5,220,2.8,0.0,3.6,1023.9,1019.8
Palma de Mallorca,3,2000,3,18,19.8,8.4,14.1,190,0.8,0.0,9.0,1019.8,1017.2
Palma de Mallorca,3,2000,3,19,15.0,9.8,12.4,60,1.9,0.0,0.4,1020.8,1018.7
Palma de Mallorca,3,2000,3,20,18.2,9.9,14.0,70,4.7,0.0,3.8,1018.7,1016.2
Palma de Mallorca,3,2000,3,21,19.4,11.0,15.2,60,2.8,0.0,8.6,1018.8,1015.4
Palma de Mallorca,3,2000,3,22,20.0,13.4,16.7,70,4.2,0.0,3.4,1017.8,1013.9
Palma de Mallorca,3,2000,3,23,18.5,14.3,16.4,220,1.9,0.0,4.6,1014.2,1011.8
Palma de Mallorca,3,2000,3,24,21.0,11.6,16.3,230,1.7,0.0,9.3,1016.6,1013.3
Palma de Mallorca,3,2000,3,25,18.2,9.6,13.9,200,2.5,0.0,9.2,1017.5,1015.4
Palma de Mallorca,3,2000,3,26,19.0,11.0,15.0,10,2.5,0.0,8.7,1017.5,1015.3
Palma de Mallorca,3,2000,3,27,19.6,12.7,16.2,200,1.4,0.0,9.4,1016.1,1006.2
Palma de Mallorca,3,2000,3,28,14.4,8.6,11.5,40,2.2,1.6,0.1,1009.0,1004.6
Palma de Mallorca,3,2000,3,29,16.0,6.6,11.3,230,1.7,0.0,8.5,1015.3,1009.0
Palma de Mallorca,3,2000,3,30,18.0,7.6,12.8,200,1.7,0.0,10.1,1016.2,1011.7
Palma de Mallorca,3,2000,3,31,19.4,11.6,15.5,240,1.9,0.0,3.9,1013.3,1007.9
Palma de Mallorca,3,2000,4,1,19.5,11.0,15.2,180,0.6,0.0,9.6,1010.9,1004.1
Palma de Mallorca,3,2000,4,2,22.0,13.0,17.5,70,1.9,0.0,2.9,1004.1,991.8
Palma de Mallorca,3,2000,4,3,19.0,14.4,16.7,210,5.0,0.0,7.0,997.5,992.5
Palma de Mallorca,3,2000,4,4,19.2,12.1,15.6,240,1.4,0.0,9.0,1004.3,995.8
Palma de Mallorca,3,2000,4,5,17.4,11.2,14.3,320,2.2,1.2,7.8,1015.7,1004.3
Palma de Mallorca,3,2000,4,6,18.2,10.5,14.4,360,3.6,0.0,10.0,1021.4,1015.1
Palma de Mallorca,3,2000,4,7,17.4,9.8,13.6,110,3.1,0.0,9.1,1021.5,1019.6
Palma de Mallorca,3,2000,4,8,17.5,12.4,15.0,60,5.6,0.0,0.9,1020.0,1006.1
Palma de Mallorca,3,2000,4,9,20.0,13.6,16.8,340,2.2,26.6,10.2,1006.3,1004.2
Palma de Mallorca,3,2000,4,10,19.4,13.2,16.3,360,1.1,0.0,5.5,1004.7,1001.1
Palma de Mallorca,3,2000,4,11,17.1,11.6,14.4,320,2.2,0.3,7.5,1006.2,999.8
Palma de Mallorca,3,2000,4,12,19.0,10.2,14.6,200,2.8,0.0,8.5,1006.6,1004.1
Palma de Mallorca,3,2000,4,13,18.8,14.2,16.5,200,2.2,0.0,9.7,1008.2,1004.7
Palma de Mallorca,3,2000,4,14,18.4,12.6,15.5,210,1.7,0.0,10.8,1007.9,1002.9
Palma de Mallorca,3,2000,4,15,19.4,14.2,16.8,200,2.5,0.0,10.2,1009.3,1004.1
Palma de Mallorca,3,2000,4,16,21.2,14.0,17.6,220,3.1,1.2,5.9,1005.4,997.5
Palma de Mallorca,3,2000,4,17,20.5,13.4,17.0,330,2.2,0.0,11.7,1013.7,1001.3
Palma de Mallorca,3,2000,4,18,21.9,12.0,17.0,270,1.1,0.0,10.0,1013.5,1010.1
Palma de Mallorca,3,2000,4,19,24.0,15.6,19.8,260,1.4,0.0,9.8,1013.7,1010.7
Palma de Mallorca,3,2000,4,20,25.2,14.5,19.8,60,1.7,0.0,11.1,1015.8,1012.3
Palma de Mallorca,3,2000,4,21,26.0,14.2,20.1,230,2.2,0.0,10.4,1015.9,1014.2
Palma de Mallorca,3,2000,4,22,24.4,13.2,18.8,230,0.6,0.0,12.0,1015.5,1011.3
Palma de Mallorca,3,2000,4,23,20.0,15.8,17.9,240,3.1,0.0,8.0,1020.7,1011.0
Palma de Mallorca,3,2000,4,24,21.5,12.4,17.0,220,1.7,0.0,12.2,1020.7,1013.8
Palma de Mallorca,3,2000,4,25,20.4,12.0,16.2,190,1.1,0.0,12.5,1014.1,1011.1
Palma de Mallorca,3,2000,4,26,20.4,13.2,16.8,210,1.4,0.0,11.8,1011.8,1005.3
Palma de Mallorca,3,2000,4,27,20.4,15.8,18.1,220,2.8,0.0,9.1,1006.3,1003.9
Palma de Mallorca,3,2000,4,28,18.5,13.2,15.8,40,1.7,0.0,10.9,1015.1,1005.9
Palma de Mallorca,3,2000,4,29,19.4,10.5,15.0,200,1.9,0.0,10.2,1016.6,1014.9
Palma de Mallorca,3,2000,4,30,22.6,13.6,18.1,90,3.9,0.0,7.2,1016.3,1014.3
Palma de Mallorca,3,2000,5,1,23.4,14.0,18.7,60,2.8,0.0,10.2,1014.6,1011.7
